timestamp,value,stationId,latitude,longitude,WindDirection,WindSpeed,timestamp
2025-01-11 10:00:00,329.4,S43,1.3399,103.8878,329.4,4.779999999999999,2025-01-11 10:00:00
2025-01-11 10:05:00,328.2,S43,1.3399,103.8878,328.2,4.279999999999999,2025-01-11 10:05:00
2025-01-11 10:10:00,325.2,S43,1.3399,103.8878,325.2,4.34,2025-01-11 10:10:00
2025-01-11 10:15:00,320.8,S43,1.3399,103.8878,320.8,4.5600000000000005,2025-01-11 10:15:00
2025-01-11 10:20:00,322.6,S43,1.3399,103.8878,322.6,4.86,2025-01-11 10:20:00
2025-01-11 10:25:00,328.8,S43,1.3399,103.8878,328.8,5.779999999999999,2025-01-11 10:25:00
2025-01-11 10:30:00,330.6,S43,1.3399,103.8878,330.6,6.640000000000001,2025-01-11 10:30:00
2025-01-11 10:35:00,330.4,S43,1.3399,103.8878,330.4,6.720000000000001,2025-01-11 10:35:00
2025-01-11 10:40:00,327.8,S43,1.3399,103.8878,327.8,6.3,2025-01-11 10:40:00
2025-01-11 10:45:00,325.8,S43,1.3399,103.8878,325.8,6.18,2025-01-11 10:45:00
2025-01-11 10:50:00,325.8,S43,1.3399,103.8878,325.8,5.819999999999999,2025-01-11 10:50:00
2025-01-11 10:55:00,325.4,S43,1.3399,103.8878,325.4,5.239999999999999,2025-01-11 10:55:00
2025-01-11 11:00:00,324.8,S43,1.3399,103.8878,324.8,5.0,2025-01-11 11:00:00
2025-01-11 11:05:00,325.8,S43,1.3399,103.8878,325.8,4.64,2025-01-11 11:05:00
2025-01-11 11:10:00,327.2,S43,1.3399,103.8878,327.2,4.36,2025-01-11 11:10:00
2025-01-11 11:15:00,328.2,S43,1.3399,103.8878,328.2,4.42,2025-01-11 11:15:00
2025-01-11 11:20:00,327.8,S43,1.3399,103.8878,327.8,5.220000000000001,2025-01-11 11:20:00
2025-01-11 11:25:00,325.4,S43,1.3399,103.8878,325.4,6.4,2025-01-11 11:25:00
2025-01-11 11:30:00,324.2,S43,1.3399,103.8878,324.2,6.8,2025-01-11 11:30:00
2025-01-11 11:35:00,323.2,S43,1.3399,103.8878,323.2,6.319999999999999,2025-01-11 11:35:00
2025-01-11 11:40:00,324.4,S43,1.3399,103.8878,324.4,6.26,2025-01-11 11:40:00
2025-01-11 11:45:00,327.2,S43,1.3399,103.8878,327.2,6.76,2025-01-11 11:45:00
2025-01-11 11:50:00,327.0,S43,1.3399,103.8878,327.0,6.860000000000001,2025-01-11 11:50:00
2025-01-11 11:55:00,326.6,S43,1.3399,103.8878,326.6,6.88,2025-01-11 11:55:00
2025-01-11 12:00:00,332.0,S43,1.3399,103.8878,332.0,6.7,2025-01-11 12:00:00
2025-01-11 10:00:00,303.0,S44,1.34583,103.68166,303.0,4.32,2025-01-11 10:00:00
2025-01-11 10:05:00,302.6,S44,1.34583,103.68166,302.6,4.42,2025-01-11 10:05:00
2025-01-11 10:10:00,303.4,S44,1.34583,103.68166,303.4,4.380000000000001,2025-01-11 10:10:00
2025-01-11 10:15:00,304.4,S44,1.34583,103.68166,304.4,4.5600000000000005,2025-01-11 10:15:00
2025-01-11 10:20:00,302.6,S44,1.34583,103.68166,302.6,4.56,2025-01-11 10:20:00
2025-01-11 10:25:00,300.4,S44,1.34583,103.68166,300.4,4.66,2025-01-11 10:25:00
2025-01-11 10:30:00,300.2,S44,1.34583,103.68166,300.2,4.699999999999999,2025-01-11 10:30:00
2025-01-11 10:35:00,299.0,S44,1.34583,103.68166,299.0,4.7,2025-01-11 10:35:00
2025-01-11 10:40:00,297.0,S44,1.34583,103.68166,297.0,5.54,2025-01-11 10:40:00
2025-01-11 10:45:00,296.6,S44,1.34583,103.68166,296.6,6.3,2025-01-11 10:45:00
2025-01-11 10:50:00,298.2,S44,1.34583,103.68166,298.2,6.140000000000001,2025-01-11 10:50:00
2025-01-11 10:55:00,300.6,S44,1.34583,103.68166,300.6,5.540000000000001,2025-01-11 10:55:00
2025-01-11 11:00:00,302.0,S44,1.34583,103.68166,302.0,5.1,2025-01-11 11:00:00
2025-01-11 11:05:00,299.0,S44,1.34583,103.68166,299.0,4.42,2025-01-11 11:05:00
2025-01-11 11:10:00,292.2,S44,1.34583,103.68166,292.2,4.76,2025-01-11 11:10:00
2025-01-11 11:15:00,293.25,S44,1.34583,103.68166,293.25,5.074999999999999,2025-01-11 11:15:00
2025-01-11 11:20:00,295.8,S44,1.34583,103.68166,295.8,5.02,2025-01-11 11:20:00
2025-01-11 11:25:00,296.8,S44,1.34583,103.68166,296.8,4.46,2025-01-11 11:25:00
2025-01-11 11:30:00,297.8,S44,1.34583,103.68166,297.8,4.1,2025-01-11 11:30:00
2025-01-11 11:35:00,302.0,S44,1.34583,103.68166,302.0,4.0,2025-01-11 11:35:00
2025-01-11 11:40:00,302.6,S44,1.34583,103.68166,302.6,3.8800000000000003,2025-01-11 11:40:00
2025-01-11 11:45:00,301.4,S44,1.34583,103.68166,301.4,3.4800000000000004,2025-01-11 11:45:00
2025-01-11 11:50:00,307.2,S44,1.34583,103.68166,307.2,3.16,2025-01-11 11:50:00
2025-01-11 11:55:00,311.2,S44,1.34583,103.68166,311.2,3.04,2025-01-11 11:55:00
2025-01-11 12:00:00,312.0,S44,1.34583,103.68166,312.0,3.0,2025-01-11 12:00:00
2025-01-11 10:00:00,303.8,S50,1.3337,103.7768,303.8,3.4799999999999995,2025-01-11 10:00:00
2025-01-11 10:05:00,305.0,S50,1.3337,103.7768,305.0,2.96,2025-01-11 10:05:00
2025-01-11 10:10:00,305.0,S50,1.3337,103.7768,305.0,2.26,2025-01-11 10:10:00
2025-01-11 10:15:00,295.6,S50,1.3337,103.7768,295.6,1.8400000000000003,2025-01-11 10:15:00
2025-01-11 10:20:00,280.4,S50,1.3337,103.7768,280.4,1.5,2025-01-11 10:20:00
2025-01-11 10:25:00,289.4,S50,1.3337,103.7768,289.4,1.6199999999999999,2025-01-11 10:25:00
2025-01-11 10:30:00,308.4,S50,1.3337,103.7768,308.4,1.94,2025-01-11 10:30:00
2025-01-11 10:35:00,307.2,S50,1.3337,103.7768,307.2,2.5,2025-01-11 10:35:00
2025-01-11 10:40:00,298.4,S50,1.3337,103.7768,298.4,3.34,2025-01-11 10:40:00
2025-01-11 10:45:00,300.6,S50,1.3337,103.7768,300.6,3.6400000000000006,2025-01-11 10:45:00
2025-01-11 10:50:00,309.8,S50,1.3337,103.7768,309.8,3.4799999999999995,2025-01-11 10:50:00
2025-01-11 10:55:00,312.0,S50,1.3337,103.7768,312.0,3.2600000000000002,2025-01-11 10:55:00
2025-01-11 11:00:00,312.0,S50,1.3337,103.7768,312.0,3.4,2025-01-11 11:00:00
2025-01-11 11:05:00,313.8,S50,1.3337,103.7768,313.8,3.3800000000000003,2025-01-11 11:05:00
2025-01-11 11:10:00,312.0,S50,1.3337,103.7768,312.0,3.1599999999999997,2025-01-11 11:10:00
2025-01-11 11:15:00,311.2,S50,1.3337,103.7768,311.2,3.12,2025-01-11 11:15:00
2025-01-11 11:20:00,313.4,S50,1.3337,103.7768,313.4,3.06,2025-01-11 11:20:00
2025-01-11 11:25:00,312.0,S50,1.3337,103.7768,312.0,3.04,2025-01-11 11:25:00
2025-01-11 11:30:00,312.8,S50,1.3337,103.7768,312.8,2.7399999999999998,2025-01-11 11:30:00
2025-01-11 11:35:00,315.6,S50,1.3337,103.7768,315.6,2.7600000000000002,2025-01-11 11:35:00
2025-01-11 11:40:00,311.2,S50,1.3337,103.7768,311.2,3.2399999999999998,2025-01-11 11:40:00
2025-01-11 11:45:00,309.4,S50,1.3337,103.7768,309.4,2.96,2025-01-11 11:45:00
2025-01-11 11:50:00,311.8,S50,1.3337,103.7768,311.8,2.6799999999999997,2025-01-11 11:50:00
2025-01-11 11:55:00,314.8,S50,1.3337,103.7768,314.8,3.2399999999999998,2025-01-11 11:55:00
2025-01-11 12:00:00,315.0,S50,1.3337,103.7768,315.0,3.9,2025-01-11 12:00:00
2025-01-11 10:00:00,282.6,S60,1.25,103.8279,282.6,3.94,2025-01-11 10:00:00
2025-01-11 10:05:00,279.0,S60,1.25,103.8279,279.0,3.75,2025-01-11 10:05:00
2025-01-11 10:10:00,272.6,S60,1.25,103.8279,272.6,3.44,2025-01-11 10:10:00
2025-01-11 10:15:00,271.75,S60,1.25,103.8279,271.75,3.4749999999999996,2025-01-11 10:15:00
2025-01-11 10:20:00,270.2,S60,1.25,103.8279,270.2,3.94,2025-01-11 10:20:00
2025-01-11 10:25:00,269.0,S60,1.25,103.8279,269.0,5.0200000000000005,2025-01-11 10:25:00
2025-01-11 10:30:00,268.2,S60,1.25,103.8279,268.2,5.5200000000000005,2025-01-11 10:30:00
2025-01-11 10:35:00,270.6,S60,1.25,103.8279,270.6,5.840000000000001,2025-01-11 10:35:00
2025-01-11 10:40:00,273.2,S60,1.25,103.8279,273.2,5.02,2025-01-11 10:40:00
2025-01-11 10:45:00,271.4,S60,1.25,103.8279,271.4,3.9799999999999995,2025-01-11 10:45:00
2025-01-11 10:50:00,271.6,S60,1.25,103.8279,271.6,3.4800000000000004,2025-01-11 10:50:00
2025-01-11 10:55:00,273.6,S60,1.25,103.8279,273.6,3.4799999999999995,2025-01-11 10:55:00
2025-01-11 11:00:00,270.5,S60,1.25,103.8279,270.5,3.8,2025-01-11 11:00:00
2025-01-11 11:05:00,267.6,S60,1.25,103.8279,267.6,4.2,2025-01-11 11:05:00
2025-01-11 11:10:00,276.0,S60,1.25,103.8279,276.0,3.6750000000000003,2025-01-11 11:10:00
2025-01-11 11:15:00,277.2,S60,1.25,103.8279,277.2,3.72,2025-01-11 11:15:00
2025-01-11 11:20:00,274.2,S60,1.25,103.8279,274.2,3.54,2025-01-11 11:20:00
2025-01-11 11:25:00,275.0,S60,1.25,103.8279,275.0,3.22,2025-01-11 11:25:00
2025-01-11 11:30:00,275.2,S60,1.25,103.8279,275.2,2.54,2025-01-11 11:30:00
2025-01-11 11:35:00,260.0,S60,1.25,103.8279,260.0,1.8250000000000002,2025-01-11 11:35:00
2025-01-11 11:40:00,255.0,S60,1.25,103.8279,255.0,2.125,2025-01-11 11:40:00
2025-01-11 11:45:00,265.6,S60,1.25,103.8279,265.6,3.3,2025-01-11 11:45:00
2025-01-11 11:50:00,278.2,S60,1.25,103.8279,278.2,3.9200000000000004,2025-01-11 11:50:00
2025-01-11 11:55:00,294.8,S60,1.25,103.8279,294.8,4.12,2025-01-11 11:55:00
2025-01-11 12:00:00,303.0,S60,1.25,103.8279,303.0,4.1,2025-01-11 12:00:00
